sale_id,customer_id,quantity,price,date,product_name,product_id
2284,4,2.0,310.0,2025-08-30,Nestle Milk Pack 1L,21
2285,14,1.0,467.06,2025-08-30,Wheat Flour 10kg,12
2286,12,1.0,376.78,2025-08-30,Dove Shampoo 360ml,11
2287,16,3.0,376.78,2025-08-30,Dove Shampoo 360ml,11
2288,18,5.0,629.21,2025-08-30,Tissue Roll Rose Petal,23
2289,15,1.0,606.63,2025-08-30,Shan Biryani Masala,6
2290,9,1.0,491.64,2025-08-30,Ariel Washing Powder 1kg,7
2291,1,1.0,335.13,2025-08-30,National Ketchup 1kg,5
2292,16,4.0,,2025-08-30,nan,
2293,8,1.0,629.21,2025-08-30,Tissue Roll Rose Petal,23
2294,19,4.0,374.08,2025-08-30,Coca Cola 1.5L,15
2295,15,2.0,361.73,2025-08-30,Lux Soap 110g,18
2296,11,2.0,201.09,2025-08-30,Tea Whitener 1kg,4
2297,11,20.0,566.23,2025-08-30,Sprite 1.5L,2
2298,2,4.0,815.2,2025-08-30,Pepsi 1.5L,10
2299,3,1.0,,2025-08-30,nan,
2300,2,1.0,310.0,2025-08-30,Nestle Milk Pack 1L,21
2301,11,4.0,,2025-08-30,nan,
2302,17,1.0,467.06,2025-08-30,Wheat Flour 10kg,12
2303,10,5.0,566.23,2025-08-30,Sprite 1.5L,2
2304,17,4.0,566.23,2025-08-30,Sprite 1.5L,2
2305,18,4.0,361.73,2025-08-30,Lux Soap 110g,18
2306,6,2.0,149.34,2025-08-30,Dalda Cooking Oil 1L,22
2307,4,5.0,361.73,2025-08-30,Lux Soap 110g,18
2308,17,1.0,815.2,2025-08-30,Pepsi 1.5L,10
2309,7,2.0,100.09,2025-08-30,Olpers Milk 1L,14
2310,18,1.0,361.73,2025-08-30,Lux Soap 110g,18
2311,1,1.0,201.09,2025-08-30,Tea Whitener 1kg,4
2312,10,5.0,,2025-08-30,None,
2313,8,1.0,198.91,2025-08-30,Lifebuoy Soap 110g,20
2314,11,4.0,467.06,2025-08-30,Wheat Flour 10kg,12
2315,19,4.0,198.91,2025-08-30,Lifebuoy Soap 110g,20
2316,16,1.0,386.73,2025-08-30,Dettol Handwash 200ml,13
2317,2,2.0,310.0,2025-08-30,Nestle Milk Pack 1L,21
2318,12,1.0,491.64,2025-08-30,Ariel Washing Powder 1kg,7
2319,7,10.0,629.21,2025-08-30,Tissue Roll Rose Petal,23
2320,12,2.0,715.23,2025-08-30,Nimko Mix 400g,1
2321,8,1.0,335.13,2025-08-30,National Ketchup 1kg,5
2322,11,1.0,,2025-08-30,nan,
2323,16,1.0,891.92,2025-08-30,Tapal Danedar 950g,16
2324,19,4.0,606.63,2025-08-30,Shan Biryani Masala,6
2325,4,10.0,201.09,2025-08-30,Tea Whitener 1kg,4
2326,7,2.0,606.63,2025-08-30,Shan Biryani Masala,6
2327,5,1.0,629.21,2025-08-30,Tissue Roll Rose Petal,23
2328,18,2.0,201.09,2025-08-30,Tea Whitener 1kg,4
2329,11,,815.2,2025-08-30,Pepsi 1.5L,10
2330,16,2.0,,2025-08-30,nan,
2331,13,2.0,,2025-08-30,None,
2332,16,2.0,815.2,2025-08-30,Pepsi 1.5L,10
2333,11,1.0,467.06,2025-08-30,Wheat Flour 10kg,12
2334,2,4.0,715.23,2025-08-30,Nimko Mix 400g,1
2335,15,5.0,201.09,2025-08-30,Tea Whitener 1kg,4
2336,13,2.0,,2025-08-30,nan,
2337,15,5.0,153.28,2025-08-30,Surf Excel 1kg,19
2338,1,2.0,,2025-08-30,None,
2339,17,1.0,891.92,2025-08-30,Tapal Danedar 950g,16
2340,1,3.0,566.23,2025-08-30,Sprite 1.5L,2
2341,16,3.0,201.09,2025-08-30,Tea Whitener 1kg,4
2342,2,2.0,566.23,2025-08-30,Sprite 1.5L,2
2343,8,10.0,491.64,2025-08-30,Ariel Washing Powder 1kg,7
2344,20,20.0,548.34,2025-08-30,Rice Basmati 5kg,8
2345,14,2.0,606.63,2025-08-31,Shan Biryani Masala,6
2346,15,1.0,361.73,2025-08-31,Lux Soap 110g,18
2347,19,5.0,376.78,2025-08-31,Dove Shampoo 360ml,11
2348,11,10.0,815.2,2025-08-31,Pepsi 1.5L,10
2349,20,3.0,201.09,2025-08-31,Tea Whitener 1kg,4
2350,1,1.0,,2025-08-31,nan,
2351,12,2.0,715.23,2025-08-31,Nimko Mix 400g,1
2352,3,1.0,149.34,2025-08-31,Dalda Cooking Oil 1L,22
2353,12,2.0,357.09,2025-08-31,Colgate Toothpaste 100ml,17
2354,7,1.0,374.08,2025-08-31,Coca Cola 1.5L,15
2355,7,3.0,815.2,2025-08-31,Pepsi 1.5L,10
2356,2,1.0,335.13,2025-08-31,National Ketchup 1kg,5
2357,16,1.0,100.09,2025-08-31,Olpers Milk 1L,14
2358,15,2.0,606.63,2025-08-31,Shan Biryani Masala,6
2359,8,4.0,335.13,2025-08-31,National Ketchup 1kg,5
2360,19,1.0,201.09,2025-08-31,Tea Whitener 1kg,4
2361,4,2.0,566.23,2025-08-31,Sprite 1.5L,2
2362,12,2.0,815.2,2025-08-31,Pepsi 1.5L,10
2363,11,3.0,335.13,2025-08-31,National Ketchup 1kg,5
2364,9,20.0,198.91,2025-08-31,Lifebuoy Soap 110g,20
2365,16,4.0,198.91,2025-08-31,Lifebuoy Soap 110g,20
2366,15,3.0,548.34,2025-08-31,Rice Basmati 5kg,8
2367,15,1.0,357.09,2025-08-31,Colgate Toothpaste 100ml,17
2368,3,2.0,201.09,2025-08-31,Tea Whitener 1kg,4
2369,3,3.0,153.28,2025-08-31,Surf Excel 1kg,19
2370,6,1.0,815.2,2025-08-31,Pepsi 1.5L,10
2371,14,3.0,153.28,2025-08-31,Surf Excel 1kg,19
2372,19,1.0,548.34,2025-08-31,Rice Basmati 5kg,8
2373,11,3.0,153.28,2025-08-31,Surf Excel 1kg,19
2374,17,4.0,198.91,2025-08-31,Lifebuoy Soap 110g,20
2375,11,4.0,100.09,2025-08-31,Olpers Milk 1L,14
2376,16,1.0,467.06,2025-08-31,Wheat Flour 10kg,12
2377,8,1.0,153.28,2025-08-31,Surf Excel 1kg,19
2378,16,1.0,606.63,2025-08-31,Shan Biryani Masala,6
2379,14,10.0,566.23,2025-08-31,Sprite 1.5L,2
2380,16,1.0,548.34,2025-08-31,Rice Basmati 5kg,8
2381,19,1.0,201.09,2025-08-31,Tea Whitener 1kg,4
2382,4,2.0,357.09,2025-08-31,Colgate Toothpaste 100ml,17
2383,20,3.0,201.09,2025-08-31,Tea Whitener 1kg,4
2384,12,3.0,606.63,2025-08-31,Shan Biryani Masala,6
2385,7,10.0,335.13,2025-08-31,National Ketchup 1kg,5
2386,15,5.0,629.21,2025-08-31,Tissue Roll Rose Petal,23
2387,6,3.0,566.23,2025-08-31,Sprite 1.5L,2
2388,11,2.0,198.91,2025-08-31,Lifebuoy Soap 110g,20
2389,17,4.0,361.73,2025-08-31,Lux Soap 110g,18
2390,14,1.0,100.09,2025-08-31,Olpers Milk 1L,14
2391,2,3.0,715.23,2025-08-31,Nimko Mix 400g,1
2392,9,3.0,361.73,2025-08-31,Lux Soap 110g,18
2393,10,10.0,548.34,2025-08-31,Rice Basmati 5kg,8
2394,13,1.0,815.2,2025-08-31,Pepsi 1.5L,10
2395,3,4.0,891.92,2025-08-31,Tapal Danedar 950g,16
2396,6,2.0,891.92,2025-08-31,Tapal Danedar 950g,16
2397,11,5.0,606.63,2025-08-31,Shan Biryani Masala,6
2398,15,1.0,629.21,2025-08-31,Tissue Roll Rose Petal,23
2399,19,1.0,,2025-09-01,None,
2400,3,1.0,715.23,2025-09-01,Nimko Mix 400g,1
2401,16,2.0,357.09,2025-09-01,Colgate Toothpaste 100ml,17
2402,15,10.0,386.73,2025-09-01,Dettol Handwash 200ml,13
2403,3,3.0,149.34,2025-09-01,Dalda Cooking Oil 1L,22
2404,10,4.0,891.92,2025-09-01,Tapal Danedar 950g,16
2405,11,3.0,891.92,2025-09-01,Tapal Danedar 950g,16
2406,20,5.0,715.23,2025-09-01,Nimko Mix 400g,1
2407,5,,100.09,2025-09-01,Olpers Milk 1L,14
2408,19,1.0,100.09,2025-09-01,Olpers Milk 1L,14
2409,20,3.0,335.13,2025-09-01,National Ketchup 1kg,5
2410,2,2.0,629.21,2025-09-01,Tissue Roll Rose Petal,23
2411,7,1.0,566.23,2025-09-01,Sprite 1.5L,2
2412,19,5.0,566.23,2025-09-01,Sprite 1.5L,2
2413,18,1.0,815.2,2025-09-01,Pepsi 1.5L,10
2414,9,5.0,100.09,2025-09-01,Olpers Milk 1L,14
2415,3,5.0,100.09,2025-09-01,Olpers Milk 1L,14
2416,3,2.0,357.09,2025-09-01,Colgate Toothpaste 100ml,17
2417,1,3.0,566.23,2025-09-01,Sprite 1.5L,2
2418,6,10.0,566.23,2025-09-01,Sprite 1.5L,2
2419,2,2.0,386.73,2025-09-01,Dettol Handwash 200ml,13
2420,6,20.0,491.64,2025-09-01,Ariel Washing Powder 1kg,7
2421,20,3.0,,2025-09-01,nan,
2422,2,,361.73,2025-09-01,Lux Soap 110g,18
2423,9,2.0,,2025-09-01,nan,
2424,11,2.0,715.23,2025-09-01,Nimko Mix 400g,1
2425,1,2.0,376.78,2025-09-01,Dove Shampoo 360ml,11
2426,8,1.0,153.28,2025-09-01,Surf Excel 1kg,19
2427,18,10.0,,2025-09-01,nan,
2428,3,3.0,361.73,2025-09-01,Lux Soap 110g,18
2429,8,3.0,606.63,2025-09-01,Shan Biryani Masala,6
2430,16,1.0,629.21,2025-09-01,Tissue Roll Rose Petal,23
2431,20,1.0,715.23,2025-09-01,Nimko Mix 400g,1
2432,2,4.0,361.73,2025-09-01,Lux Soap 110g,18
2433,12,3.0,361.73,2025-09-01,Lux Soap 110g,18
2434,5,,201.09,2025-09-01,Tea Whitener 1kg,4
2435,20,1.0,715.23,2025-09-01,Nimko Mix 400g,1
2436,18,10.0,467.06,2025-09-01,Wheat Flour 10kg,12
2437,7,2.0,629.21,2025-09-01,Tissue Roll Rose Petal,23
2438,5,2.0,386.73,2025-09-01,Dettol Handwash 200ml,13
2439,2,2.0,198.91,2025-09-01,Lifebuoy Soap 110g,20
2440,13,2.0,357.09,2025-09-01,Colgate Toothpaste 100ml,17
2441,19,2.0,715.23,2025-09-01,Nimko Mix 400g,1
2442,15,5.0,357.09,2025-09-01,Colgate Toothpaste 100ml,17
2443,6,1.0,335.13,2025-09-01,National Ketchup 1kg,5
2444,18,1.0,153.28,2025-09-01,Surf Excel 1kg,19
2445,4,5.0,,2025-09-01,None,
2446,19,1.0,386.73,2025-09-01,Dettol Handwash 200ml,13
2447,13,2.0,198.91,2025-09-01,Lifebuoy Soap 110g,20
2448,4,1.0,361.73,2025-09-01,Lux Soap 110g,18
2449,12,1.0,311.35,2025-09-01,Sufi Banaspati 1kg,3
2450,1,3.0,311.35,2025-09-01,Sufi Banaspati 1kg,3
2451,11,1.0,467.06,2025-09-01,Wheat Flour 10kg,12
2452,1,3.0,198.91,2025-09-01,Lifebuoy Soap 110g,20
2453,8,1.0,715.23,2025-09-01,Nimko Mix 400g,1
2454,9,5.0,467.06,2025-09-01,Wheat Flour 10kg,12
2455,19,1.0,566.23,2025-09-01,Sprite 1.5L,2
2456,19,2.0,153.28,2025-09-01,Surf Excel 1kg,19
2457,2,3.0,891.92,2025-09-01,Tapal Danedar 950g,16
2458,13,2.0,153.28,2025-09-01,Surf Excel 1kg,19
2459,1,1.0,153.28,2025-09-01,Surf Excel 1kg,19
2460,18,4.0,386.73,2025-09-01,Dettol Handwash 200ml,13
2461,8,1.0,153.28,2025-09-01,Surf Excel 1kg,19
2462,7,2.0,491.64,2025-09-01,Ariel Washing Powder 1kg,7
2463,9,20.0,,2025-09-01,nan,
2464,5,2.0,361.73,2025-09-01,Lux Soap 110g,18
2465,10,4.0,198.91,2025-09-01,Lifebuoy Soap 110g,20
2466,7,1.0,361.73,2025-09-01,Lux Soap 110g,18
2467,3,2.0,715.23,2025-09-01,Nimko Mix 400g,1
2468,8,2.0,201.09,2025-09-01,Tea Whitener 1kg,4
2469,8,4.0,153.28,2025-09-01,Surf Excel 1kg,19
2470,2,1.0,201.09,2025-09-01,Tea Whitener 1kg,4
2471,1,,100.09,2025-09-01,Olpers Milk 1L,14
2472,19,3.0,310.0,2025-09-01,Nestle Milk Pack 1L,21
2473,20,3.0,361.73,2025-09-01,Lux Soap 110g,18
2474,16,1.0,357.09,2025-09-01,Colgate Toothpaste 100ml,17
2475,1,5.0,311.35,2025-09-01,Sufi Banaspati 1kg,3
2476,6,1.0,629.21,2025-09-01,Tissue Roll Rose Petal,23
2477,1,4.0,311.35,2025-09-01,Sufi Banaspati 1kg,3
2478,14,3.0,815.2,2025-09-01,Pepsi 1.5L,10
2479,7,5.0,153.28,2025-09-02,Surf Excel 1kg,19
2480,7,2.0,376.78,2025-09-02,Dove Shampoo 360ml,11
2481,4,1.0,153.28,2025-09-02,Surf Excel 1kg,19
2482,6,1.0,311.35,2025-09-02,Sufi Banaspati 1kg,3
2483,11,3.0,100.09,2025-09-02,Olpers Milk 1L,14
2484,12,20.0,198.91,2025-09-02,Lifebuoy Soap 110g,20
2485,1,5.0,715.23,2025-09-02,Nimko Mix 400g,1
2486,7,,310.0,2025-09-02,Nestle Milk Pack 1L,21
2487,19,3.0,548.34,2025-09-02,Rice Basmati 5kg,8
2488,6,4.0,,2025-09-02,nan,
2489,2,3.0,,2025-09-02,nan,
2490,16,1.0,357.09,2025-09-02,Colgate Toothpaste 100ml,17
2491,20,1.0,198.91,2025-09-02,Lifebuoy Soap 110g,20
2492,1,3.0,891.92,2025-09-02,Tapal Danedar 950g,16
2493,20,2.0,491.64,2025-09-02,Ariel Washing Powder 1kg,7
2494,3,2.0,815.2,2025-09-02,Pepsi 1.5L,10
2495,20,3.0,100.09,2025-09-02,Olpers Milk 1L,14
2496,1,20.0,548.34,2025-09-02,Rice Basmati 5kg,8
2497,11,5.0,376.78,2025-09-02,Dove Shampoo 360ml,11
2498,20,4.0,376.78,2025-09-02,Dove Shampoo 360ml,11
2499,14,4.0,100.09,2025-09-02,Olpers Milk 1L,14
2500,1,4.0,361.73,2025-09-02,Lux Soap 110g,18
2501,20,5.0,198.91,2025-09-02,Lifebuoy Soap 110g,20
2502,7,4.0,361.73,2025-09-02,Lux Soap 110g,18
2503,2,5.0,149.34,2025-09-02,Dalda Cooking Oil 1L,22
2504,20,1.0,198.91,2025-09-02,Lifebuoy Soap 110g,20
2505,11,3.0,,2025-09-02,None,
2506,17,1.0,100.09,2025-09-02,Olpers Milk 1L,14
2507,14,2.0,491.64,2025-09-02,Ariel Washing Powder 1kg,7
2508,1,3.0,201.09,2025-09-02,Tea Whitener 1kg,4
2509,11,3.0,,2025-09-02,nan,
2510,5,4.0,335.13,2025-09-02,National Ketchup 1kg,5
2511,4,1.0,149.34,2025-09-02,Dalda Cooking Oil 1L,22
2512,3,1.0,715.23,2025-09-02,Nimko Mix 400g,1
2513,19,5.0,715.23,2025-09-02,Nimko Mix 400g,1
2514,3,5.0,201.09,2025-09-02,Tea Whitener 1kg,4
2515,10,,548.34,2025-09-02,Rice Basmati 5kg,8
2516,3,2.0,149.34,2025-09-02,Dalda Cooking Oil 1L,22
2517,3,,566.23,2025-09-02,Sprite 1.5L,2
2518,1,1.0,566.23,2025-09-02,Sprite 1.5L,2
2519,17,1.0,374.08,2025-09-02,Coca Cola 1.5L,15
2520,6,10.0,198.91,2025-09-02,Lifebuoy Soap 110g,20
2521,7,1.0,715.23,2025-09-02,Nimko Mix 400g,1
2522,6,1.0,201.09,2025-09-02,Tea Whitener 1kg,4
2523,11,3.0,606.63,2025-09-02,Shan Biryani Masala,6
2524,7,1.0,335.13,2025-09-02,National Ketchup 1kg,5
2525,11,1.0,374.08,2025-09-02,Coca Cola 1.5L,15
2526,3,1.0,100.09,2025-09-02,Olpers Milk 1L,14
2527,3,4.0,629.21,2025-09-02,Tissue Roll Rose Petal,23
2528,2,1.0,357.09,2025-09-02,Colgate Toothpaste 100ml,17
2529,15,5.0,,2025-09-02,None,
2530,3,1.0,386.73,2025-09-02,Dettol Handwash 200ml,13
2531,19,1.0,201.09,2025-09-02,Tea Whitener 1kg,4
2532,10,1.0,357.09,2025-09-02,Colgate Toothpaste 100ml,17
2533,5,3.0,357.09,2025-09-02,Colgate Toothpaste 100ml,17
2534,18,2.0,715.23,2025-09-03,Nimko Mix 400g,1
2535,9,1.0,361.73,2025-09-03,Lux Soap 110g,18
2536,10,,361.73,2025-09-03,Lux Soap 110g,18
2537,7,1.0,374.08,2025-09-03,Coca Cola 1.5L,15
2538,18,2.0,491.64,2025-09-03,Ariel Washing Powder 1kg,7
2539,18,5.0,566.23,2025-09-03,Sprite 1.5L,2
2540,2,2.0,566.23,2025-09-03,Sprite 1.5L,2
2541,19,2.0,815.2,2025-09-03,Pepsi 1.5L,10
2542,17,4.0,335.13,2025-09-03,National Ketchup 1kg,5
2543,14,2.0,201.09,2025-09-03,Tea Whitener 1kg,4
2544,16,2.0,357.09,2025-09-03,Colgate Toothpaste 100ml,17
2545,12,2.0,,2025-09-03,None,
2546,16,2.0,491.64,2025-09-03,Ariel Washing Powder 1kg,7
2547,19,2.0,566.23,2025-09-03,Sprite 1.5L,2
2548,16,1.0,149.34,2025-09-03,Dalda Cooking Oil 1L,22
2549,5,2.0,357.09,2025-09-03,Colgate Toothpaste 100ml,17
2550,15,4.0,629.21,2025-09-03,Tissue Roll Rose Petal,23
2551,8,2.0,201.09,2025-09-03,Tea Whitener 1kg,4
2552,3,,815.2,2025-09-03,Pepsi 1.5L,10
2553,15,3.0,153.28,2025-09-03,Surf Excel 1kg,19
2554,6,1.0,566.23,2025-09-03,Sprite 1.5L,2
2555,6,4.0,374.08,2025-09-03,Coca Cola 1.5L,15
2556,20,4.0,566.23,2025-09-03,Sprite 1.5L,2
2557,13,3.0,,2025-09-03,nan,
2558,8,1.0,100.09,2025-09-03,Olpers Milk 1L,14
2559,11,1.0,335.13,2025-09-03,National Ketchup 1kg,5
2560,20,1.0,715.23,2025-09-03,Nimko Mix 400g,1
2561,6,5.0,335.13,2025-09-03,National Ketchup 1kg,5
2562,19,,201.09,2025-09-03,Tea Whitener 1kg,4
2563,16,3.0,357.09,2025-09-03,Colgate Toothpaste 100ml,17
2564,9,1.0,311.35,2025-09-03,Sufi Banaspati 1kg,3
2565,20,3.0,386.73,2025-09-03,Dettol Handwash 200ml,13
2566,11,2.0,335.13,2025-09-03,National Ketchup 1kg,5
2567,6,4.0,548.34,2025-09-03,Rice Basmati 5kg,8
2568,17,2.0,566.23,2025-09-03,Sprite 1.5L,2
2569,16,4.0,566.23,2025-09-03,Sprite 1.5L,2
2570,6,5.0,715.23,2025-09-03,Nimko Mix 400g,1
2571,12,10.0,335.13,2025-09-03,National Ketchup 1kg,5
2572,4,1.0,376.78,2025-09-03,Dove Shampoo 360ml,11
2573,19,1.0,891.92,2025-09-03,Tapal Danedar 950g,16
2574,15,3.0,357.09,2025-09-03,Colgate Toothpaste 100ml,17
2575,15,1.0,815.2,2025-09-03,Pepsi 1.5L,10
2576,5,5.0,891.92,2025-09-03,Tapal Danedar 950g,16
2577,13,4.0,891.92,2025-09-03,Tapal Danedar 950g,16
2578,5,2.0,376.78,2025-09-03,Dove Shampoo 360ml,11
2579,11,1.0,335.13,2025-09-03,National Ketchup 1kg,5
2580,13,5.0,100.09,2025-09-03,Olpers Milk 1L,14
2581,8,1.0,629.21,2025-09-03,Tissue Roll Rose Petal,23
2582,14,3.0,100.09,2025-09-03,Olpers Milk 1L,14
2583,6,4.0,100.09,2025-09-03,Olpers Milk 1L,14
2584,1,1.0,467.06,2025-09-03,Wheat Flour 10kg,12
2585,8,4.0,891.92,2025-09-03,Tapal Danedar 950g,16
2586,4,5.0,606.63,2025-09-03,Shan Biryani Masala,6
2587,7,1.0,100.09,2025-09-03,Olpers Milk 1L,14
2588,19,2.0,566.23,2025-09-03,Sprite 1.5L,2
2589,10,3.0,566.23,2025-09-03,Sprite 1.5L,2
2590,12,3.0,374.08,2025-09-03,Coca Cola 1.5L,15
2591,11,2.0,198.91,2025-09-03,Lifebuoy Soap 110g,20
2592,7,1.0,566.23,2025-09-03,Sprite 1.5L,2
2593,19,1.0,606.63,2025-09-03,Shan Biryani Masala,6
2594,8,5.0,100.09,2025-09-03,Olpers Milk 1L,14
2595,5,5.0,201.09,2025-09-03,Tea Whitener 1kg,4
2596,16,3.0,335.13,2025-09-03,National Ketchup 1kg,5
2597,7,2.0,201.09,2025-09-03,Tea Whitener 1kg,4
2598,10,,566.23,2025-09-03,Sprite 1.5L,2
2599,11,5.0,374.08,2025-09-03,Coca Cola 1.5L,15
2600,14,1.0,891.92,2025-09-03,Tapal Danedar 950g,16
2601,16,1.0,566.23,2025-09-03,Sprite 1.5L,2
2602,9,2.0,467.06,2025-09-03,Wheat Flour 10kg,12
2603,14,3.0,335.13,2025-09-03,National Ketchup 1kg,5
2604,13,2.0,374.08,2025-09-03,Coca Cola 1.5L,15
2605,5,2.0,357.09,2025-09-03,Colgate Toothpaste 100ml,17
2606,14,4.0,201.09,2025-09-03,Tea Whitener 1kg,4
2607,9,1.0,361.73,2025-09-03,Lux Soap 110g,18
2608,12,1.0,467.06,2025-09-03,Wheat Flour 10kg,12
2609,14,2.0,386.73,2025-09-03,Dettol Handwash 200ml,13
2610,3,3.0,606.63,2025-09-04,Shan Biryani Masala,6
2611,7,,548.34,2025-09-04,Rice Basmati 5kg,8
2612,7,3.0,361.73,2025-09-04,Lux Soap 110g,18
2613,4,1.0,100.09,2025-09-04,Olpers Milk 1L,14
2614,19,3.0,374.08,2025-09-04,Coca Cola 1.5L,15
2615,11,5.0,891.92,2025-09-04,Tapal Danedar 950g,16
2616,2,2.0,467.06,2025-09-04,Wheat Flour 10kg,12
2617,10,3.0,201.09,2025-09-04,Tea Whitener 1kg,4
2618,2,4.0,376.78,2025-09-04,Dove Shampoo 360ml,11
2619,11,3.0,201.09,2025-09-04,Tea Whitener 1kg,4
2620,1,4.0,198.91,2025-09-04,Lifebuoy Soap 110g,20
2621,8,2.0,467.06,2025-09-04,Wheat Flour 10kg,12
2622,4,3.0,815.2,2025-09-04,Pepsi 1.5L,10
2623,2,1.0,715.23,2025-09-04,Nimko Mix 400g,1
2624,20,1.0,374.08,2025-09-04,Coca Cola 1.5L,15
2625,9,1.0,386.73,2025-09-04,Dettol Handwash 200ml,13
2626,6,1.0,606.63,2025-09-04,Shan Biryani Masala,6
2627,5,3.0,149.34,2025-09-04,Dalda Cooking Oil 1L,22
2628,11,3.0,,2025-09-04,nan,
2629,14,1.0,376.78,2025-09-04,Dove Shampoo 360ml,11
2630,20,2.0,467.06,2025-09-04,Wheat Flour 10kg,12
2631,20,3.0,467.06,2025-09-04,Wheat Flour 10kg,12
2632,16,4.0,715.23,2025-09-04,Nimko Mix 400g,1
2633,17,2.0,629.21,2025-09-04,Tissue Roll Rose Petal,23
2634,6,1.0,566.23,2025-09-04,Sprite 1.5L,2
2635,10,3.0,566.23,2025-09-04,Sprite 1.5L,2
2636,8,4.0,491.64,2025-09-04,Ariel Washing Powder 1kg,7
2637,12,1.0,,2025-09-04,nan,
2638,8,1.0,310.0,2025-09-04,Nestle Milk Pack 1L,21
2639,9,1.0,361.73,2025-09-04,Lux Soap 110g,18
2640,19,1.0,376.78,2025-09-04,Dove Shampoo 360ml,11
2641,20,2.0,467.06,2025-09-04,Wheat Flour 10kg,12
2642,12,,386.73,2025-09-04,Dettol Handwash 200ml,13
2643,20,1.0,,2025-09-04,nan,
2644,6,4.0,815.2,2025-09-04,Pepsi 1.5L,10
2645,9,3.0,149.34,2025-09-04,Dalda Cooking Oil 1L,22
2646,10,1.0,311.35,2025-09-04,Sufi Banaspati 1kg,3
2647,2,2.0,376.78,2025-09-04,Dove Shampoo 360ml,11
2648,7,1.0,357.09,2025-09-04,Colgate Toothpaste 100ml,17
2649,3,2.0,335.13,2025-09-04,National Ketchup 1kg,5
2650,16,4.0,357.09,2025-09-04,Colgate Toothpaste 100ml,17
2651,6,20.0,198.91,2025-09-04,Lifebuoy Soap 110g,20
2652,17,4.0,891.92,2025-09-04,Tapal Danedar 950g,16
2653,3,1.0,376.78,2025-09-04,Dove Shampoo 360ml,11
2654,10,2.0,629.21,2025-09-04,Tissue Roll Rose Petal,23
2655,2,,566.23,2025-09-04,Sprite 1.5L,2
2656,10,1.0,467.06,2025-09-04,Wheat Flour 10kg,12
2657,19,1.0,201.09,2025-09-04,Tea Whitener 1kg,4
2658,3,1.0,629.21,2025-09-04,Tissue Roll Rose Petal,23
2659,6,1.0,715.23,2025-09-04,Nimko Mix 400g,1
2660,15,1.0,376.78,2025-09-04,Dove Shampoo 360ml,11
2661,19,1.0,606.63,2025-09-04,Shan Biryani Masala,6
2662,16,3.0,566.23,2025-09-04,Sprite 1.5L,2
2663,3,2.0,361.73,2025-09-04,Lux Soap 110g,18
2664,19,3.0,100.09,2025-09-04,Olpers Milk 1L,14
2665,4,,715.23,2025-09-04,Nimko Mix 400g,1
2666,16,,467.06,2025-09-04,Wheat Flour 10kg,12
2667,12,1.0,548.34,2025-09-04,Rice Basmati 5kg,8
2668,18,,374.08,2025-09-04,Coca Cola 1.5L,15
2669,14,1.0,491.64,2025-09-04,Ariel Washing Powder 1kg,7
2670,17,2.0,335.13,2025-09-04,National Ketchup 1kg,5
2671,3,3.0,386.73,2025-09-04,Dettol Handwash 200ml,13
2672,15,2.0,201.09,2025-09-04,Tea Whitener 1kg,4
2673,11,10.0,201.09,2025-09-04,Tea Whitener 1kg,4
2674,3,1.0,335.13,2025-09-04,National Ketchup 1kg,5
2675,1,3.0,357.09,2025-09-04,Colgate Toothpaste 100ml,17
2676,6,1.0,491.64,2025-09-04,Ariel Washing Powder 1kg,7
2677,20,1.0,374.08,2025-09-04,Coca Cola 1.5L,15
2678,3,1.0,149.34,2025-09-05,Dalda Cooking Oil 1L,22
2679,10,1.0,201.09,2025-09-05,Tea Whitener 1kg,4
2680,16,1.0,198.91,2025-09-05,Lifebuoy Soap 110g,20
2681,13,1.0,491.64,2025-09-05,Ariel Washing Powder 1kg,7
2682,9,1.0,310.0,2025-09-05,Nestle Milk Pack 1L,21
2683,19,1.0,491.64,2025-09-05,Ariel Washing Powder 1kg,7
2684,8,10.0,,2025-09-05,nan,
2685,2,2.0,201.09,2025-09-05,Tea Whitener 1kg,4
2686,5,1.0,335.13,2025-09-05,National Ketchup 1kg,5
2687,20,1.0,335.13,2025-09-05,National Ketchup 1kg,5
2688,19,1.0,715.23,2025-09-05,Nimko Mix 400g,1
2689,7,20.0,815.2,2025-09-05,Pepsi 1.5L,10
2690,15,4.0,,2025-09-05,None,
2691,13,,566.23,2025-09-05,Sprite 1.5L,2
2692,8,1.0,566.23,2025-09-05,Sprite 1.5L,2
2693,18,1.0,310.0,2025-09-05,Nestle Milk Pack 1L,21
2694,12,2.0,198.91,2025-09-05,Lifebuoy Soap 110g,20
2695,16,2.0,335.13,2025-09-05,National Ketchup 1kg,5
2696,5,1.0,198.91,2025-09-05,Lifebuoy Soap 110g,20
2697,16,5.0,467.06,2025-09-05,Wheat Flour 10kg,12
2698,20,1.0,815.2,2025-09-05,Pepsi 1.5L,10
2699,7,1.0,361.73,2025-09-05,Lux Soap 110g,18
2700,8,1.0,335.13,2025-09-05,National Ketchup 1kg,5
2701,16,2.0,335.13,2025-09-05,National Ketchup 1kg,5
2702,3,2.0,715.23,2025-09-05,Nimko Mix 400g,1
2703,1,5.0,606.63,2025-09-05,Shan Biryani Masala,6
2704,4,2.0,153.28,2025-09-05,Surf Excel 1kg,19
2705,19,3.0,491.64,2025-09-05,Ariel Washing Powder 1kg,7
